production_budget,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score
75000000,2007.0,2.35,117.0,1673,75000000.0,6.7
75000000,2013.0,2.35,125.0,13312,75000000.0,7.3
75000000,2006.0,2.35,130.0,2856,70000000.0,6.5
75000000,1999.0,1.85,110.0,5320,75000000.0,4.1
75000000,2011.0,1.85,110.0,16691,75000000.0,6.1
75000000,2004.0,1.85,128.0,16199,60000000.0,7.3
75000000,2015.0,,77.0,2044,,4.8
75000000,2006.0,2.35,91.0,17299,75000000.0,6.6
75000000,2009.0,1.85,100.0,5174,35000000.0,5.4
75000000,2000.0,1.85,124.0,3424,75000000.0,5.9
75000000,2007.0,1.85,102.0,60646,75000000.0,7.1
75000000,2005.0,2.4,118.0,15889,53000000.0,5.7
75000000,2005.0,2.35,163.0,2529,70000000.0,7.6
75000000,2010.0,2.35,100.0,25206,75000000.0,5.4
75000000,2015.0,2.35,116.0,15735,75000000.0,7.3
75000000,2003.0,2.35,142.0,16580,70000000.0,6.6
75000000,2006.0,1.85,110.0,5609,70000000.0,5.6
75000000,2004.0,1.85,131.0,12522,80000000.0,6.5
75000000,2001.0,2.35,123.0,13934,80000000.0,6.6
75000000,1999.0,2.35,148.0,804,75000000.0,6.7
75000000,2011.0,2.35,128.0,7067,82000000.0,6.1
75000000,2005.0,2.35,113.0,103354,52000000.0,6.6
75000000,2003.0,2.35,116.0,14028,75000000.0,5.3
75000000,2000.0,2.35,94.0,15857,75000000.0,6.6
75000000,2004.0,2.35,113.0,4397,45000000.0,6.1
75000000,1998.0,2.35,99.0,2542,75000000.0,6.0
75000000,2001.0,1.85,93.0,5580,75000000.0,4.7
74000000,2015.0,1.85,91.0,13616,74000000.0,6.4
74000000,2015.0,1.85,92.0,5217,74000000.0,6.0
73243106,2000.0,2.35,106.0,33645,75000000.0,7.2
73000000,2006.0,2.35,122.0,12410,73000000.0,6.6
73000000,2016.0,1.85,97.0,24350,73000000.0,6.3
73000000,1998.0,2.35,98.0,15269,69000000.0,5.9
73000000,1998.0,2.35,134.0,1044,75000000.0,6.0
72500000,2007.0,2.35,87.0,3086,75000000.0,7.4
72500000,2008.0,2.35,112.0,13827,70000000.0,5.6
72500000,2009.0,1.85,153.0,11852,75000000.0,6.4
72500000,2007.0,2.35,110.0,5187,70000000.0,7.1
72000000,1995.0,2.35,178.0,1976,72000000.0,8.4
72000000,2005.0,2.35,125.0,15850,70000000.0,7.1
72000000,2001.0,2.35,116.0,14780,72000000.0,4.5
72000000,2001.0,1.85,152.0,4310,72000000.0,6.9
72000000,2004.0,2.35,109.0,55,59660000.0,7.1
71682975,2004.0,1.85,108.0,7273,60000000.0,6.5
70702619,2002.0,1.85,106.0,1675,72000000.0,6.7
70000000,2004.0,1.85,93.0,1148,150000000.0,7.2
70000000,2009.0,1.85,88.0,5227,75000000.0,4.5
70000000,1999.0,2.35,116.0,12790,70000000.0,5.5
70000000,2002.0,2.35,132.0,14790,70000000.0,5.8
70000000,1996.0,1.85,139.0,3667,80000000.0,6.6
70000000,1991.0,2.35,142.0,64259,70000000.0,6.7
70000000,1990.0,2.35,124.0,16595,70000000.0,7.1
70000000,2003.0,2.35,117.0,14486,80000000.0,6.0
70000000,,16.0,45.0,1430,,7.5
70000000,2001.0,1.85,141.0,11458,68000000.0,6.9
70000000,2013.0,2.35,119.0,31782,70000000.0,6.5
70000000,2011.0,2.35,116.0,4001,70000000.0,5.8
70000000,2004.0,2.35,109.0,3222,60000000.0,5.6
70000000,2011.0,2.35,146.0,46726,66000000.0,7.2
70000000,2002.0,2.35,124.0,6181,75000000.0,7.1
70000000,2014.0,2.35,118.0,27674,70000000.0,6.1
70000000,1998.0,2.35,103.0,6207,58000000.0,6.4
70000000,2003.0,1.37,125.0,16138,70000000.0,8.0
70000000,1994.0,1.85,125.0,1439,70000000.0,6.2
70000000,2012.0,2.35,88.0,5861,70000000.0,6.4
70000000,2014.0,2.35,92.0,5178,70000000.0,6.3
70000000,1989.0,2.35,171.0,4074,69500000.0,7.6
70000000,2010.0,2.35,136.0,1579,70000000.0,6.3
70000000,2011.0,2.35,111.0,18510,70000000.0,5.3
70000000,1998.0,2.35,116.0,32563,70000000.0,6.3
70000000,2007.0,2.35,127.0,16034,70000000.0,7.7
70000000,2012.0,2.35,136.0,712,75000000.0,5.9
70000000,1997.0,2.35,136.0,12226,70000000.0,7.0
70000000,2004.0,1.85,106.0,12871,70000000.0,6.1
70000000,2002.0,2.35,116.0,12993,70000000.0,5.6
70000000,2005.0,2.35,113.0,13517,60000000.0,5.2
70000000,2016.0,2.35,117.0,3524,,6.8
70000000,2013.0,2.35,115.0,15708,50000000.0,6.7
70000000,2011.0,2.35,116.0,49608,35000000.0,6.5
70000000,1998.0,2.35,97.0,13628,70000000.0,5.8
70000000,2002.0,2.35,125.0,15916,60000000.0,6.3
70000000,2002.0,2.35,98.0,2763,70000000.0,3.0
70000000,2014.0,2.35,99.0,1520,70000000.0,4.2
70000000,2002.0,2.35,91.0,1846,70000000.0,3.6
70000000,2001.0,2.35,95.0,3734,70000000.0,6.2
70000000,2013.0,,88.0,6946,70000000.0,5.6
70000000,2015.0,2.35,133.0,28129,70000000.0,5.4
70000000,2006.0,2.35,116.0,1899,70000000.0,4.2
69000000,2010.0,1.85,87.0,11608,69000000.0,7.7
69000000,2010.0,1.85,114.0,10419,,5.9
68000000,2010.0,2.35,124.0,52547,68000000.0,4.9
68000000,2002.0,2.35,124.0,12556,68000000.0,6.4
68000000,2015.0,2.35,125.0,30010,68000000.0,6.4
68000000,2011.0,2.35,111.0,3393,36000000.0,5.9
68000000,1995.0,2.35,105.0,1132,68000000.0,5.6
68000000,2003.0,2.35,136.0,12194,68000000.0,5.5
68000000,1999.0,1.85,121.0,3986,65000000.0,6.0
68000000,1999.0,2.35,157.0,18216,68000000.0,7.9
67500000,2008.0,2.35,128.0,29824,70000000.0,7.1
67500000,2012.0,2.35,105.0,8281,69000000.0,5.9
67000000,,16.0,30.0,2465,,7.4
67000000,2007.0,2.35,102.0,14625,35000000.0,5.4
66000000,1999.0,2.35,113.0,1302,66000000.0,6.2
66000000,2014.0,2.35,132.0,7081,66000000.0,6.5
65000000,1998.0,1.85,169.0,44998,70000000.0,8.6
65000000,2000.0,1.37,127.0,5838,70000000.0,6.4
65000000,2012.0,2.35,150.0,25517,65000000.0,7.4
65000000,2002.0,1.85,103.0,5437,59000000.0,7.6
65000000,1995.0,2.35,140.0,17171,62000000.0,7.6
65000000,1999.0,2.35,136.0,18563,63000000.0,8.7
65000000,2012.0,1.85,158.0,46204,61000000.0,7.6
65000000,2002.0,1.85,104.0,5265,60000000.0,5.5
65000000,1998.0,1.85,119.0,17768,65000000.0,6.5
65000000,2014.0,2.35,137.0,2938,65000000.0,7.2
65000000,2014.0,2.35,137.0,2938,65000000.0,7.2
65000000,2010.0,2.35,95.0,23018,65000000.0,6.6
65000000,2008.0,2.35,106.0,11264,65000000.0,6.9
65000000,1998.0,2.35,136.0,12396,65000000.0,6.7
65000000,2000.0,2.35,130.0,17771,65000000.0,6.4
65000000,2014.0,2.39,118.0,4796,65000000.0,5.2
65000000,1993.0,2.35,124.0,15229,70000000.0,6.4
65000000,1996.0,2.35,108.0,2913,50000000.0,6.0
65000000,2006.0,1.85,129.0,14421,63000000.0,6.0
65000000,2000.0,1.85,104.0,16452,60000000.0,6.1
65000000,2003.0,1.85,117.0,12850,65000000.0,6.4
65000000,2012.0,2.35,99.0,1375,65000000.0,6.4
65000000,1999.0,1.66,159.0,11424,65000000.0,7.3
65000000,2012.0,2.35,103.0,29808,65000000.0,6.3
65000000,2015.0,1.85,105.0,11943,50100000.0,6.6
65000000,2004.0,2.35,122.0,19764,65000000.0,5.9
65000000,1984.0,1.85,114.0,3860,16900000.0,6.4
65000000,2006.0,2.35,131.0,12088,65000000.0,7.1
65000000,2015.0,2.35,121.0,2131,55000000.0,7.1
65000000,2012.0,2.35,96.0,17913,65000000.0,5.4
65000000,1998.0,2.35,143.0,1409,65000000.0,6.7
65000000,1999.0,2.35,151.0,13209,63000000.0,8.8
65000000,2008.0,2.35,111.0,28643,45000000.0,6.4
65000000,1996.0,2.35,121.0,1531,65000000.0,6.7
65000000,2000.0,2.35,135.0,1013,65000000.0,6.2
65000000,2005.0,2.35,100.0,7048,43000000.0,4.8
65000000,2009.0,2.35,94.0,23365,65000000.0,6.3
65000000,1991.0,1.85,100.0,15944,70000000.0,5.7
65000000,2014.0,1.85,102.0,49433,65000000.0,6.5
65000000,2000.0,1.85,105.0,3580,65000000.0,5.0
65000000,2005.0,2.35,130.0,450,50000000.0,6.9
64000000,2006.0,1.85,98.0,6334,64000000.0,4.3
64000000,1999.0,1.85,133.0,16710,64000000.0,5.1
63700000,2006.0,2.35,147.0,253,50000000.0,7.5
63000000,1993.0,1.85,127.0,2129,63000000.0,8.1
63000000,2002.0,2.35,94.0,2725,63000000.0,6.2
63000000,2011.0,1.85,95.0,2558,63000000.0,5.5
63000000,1994.0,2.35,212.0,5708,63000000.0,6.6
62000000,1994.0,2.35,141.0,14178,62000000.0,6.9
62000000,2000.0,2.35,116.0,14931,62000000.0,6.6
62000000,1995.0,2.35,114.0,2668,62000000.0,6.8
62000000,2015.0,2.76,187.0,49912,44000000.0,7.9
62000000,2008.0,2.35,87.0,6658,62000000.0,3.8
62000000,2001.0,2.35,125.0,14536,42000000.0,5.9
61000000,2014.0,2.35,149.0,4348,61000000.0,8.1
61000000,2007.0,1.85,93.0,13232,61000000.0,6.3
61000000,2015.0,2.35,132.0,2517,61000000.0,6.4
61000000,2013.0,2.35,109.0,20148,61000000.0,6.7
60000000,2004.0,1.85,106.0,24938,80000000.0,6.3
60000000,2014.0,2.35,100.0,22128,60000000.0,7.8
60000000,2006.0,2.35,117.0,32360,65000000.0,7.7
60000000,2007.0,2.35,100.0,1412,,5.9
60000000,2008.0,2.35,115.0,4811,60000000.0,7.1
60000000,1999.0,1.85,189.0,17716,60000000.0,8.5
60000000,2005.0,1.85,81.0,2252,150000000.0,5.8
60000000,1998.0,1.85,103.0,3698,60000000.0,8.1
60000000,2002.0,2.35,119.0,13249,60000000.0,7.9
60000000,2009.0,1.85,113.0,8172,60000000.0,5.5
60000000,1995.0,2.35,130.0,1784,58000000.0,7.2
60000000,2003.0,2.35,111.0,35084,60000000.0,7.0
60000000,2003.0,1.85,92.0,4050,60000000.0,5.5
60000000,1999.0,2.35,116.0,2321,95000000.0,6.3
60000000,1998.0,1.85,99.0,1195,70000000.0,7.0
60000000,2004.0,2.35,120.0,13581,65000000.0,7.6
60000000,2001.0,1.85,87.0,4171,60000000.0,5.2
60000000,2002.0,1.85,101.0,2636,60000000.0,6.1
60000000,1998.0,1.85,83.0,25788,105000000.0,6.6
60000000,2002.0,2.35,100.0,14611,60000000.0,5.5
60000000,2004.0,2.35,101.0,3943,60000000.0,6.1
60000000,1990.0,2.35,107.0,14006,60000000.0,5.9
60000000,2005.0,2.35,94.0,20348,60000000.0,5.4
60000000,2010.0,1.85,140.0,20440,60000000.0,5.7
60000000,2004.0,2.35,146.0,20454,70000000.0,7.7
60000000,1999.0,2.35,156.0,20761,55000000.0,6.8
60000000,1998.0,1.85,170.0,20683,60000000.0,6.5
60000000,2009.0,1.85,100.0,647,60000000.0,7.7
60000000,2004.0,1.85,115.0,4496,55000000.0,6.5
60000000,1999.0,2.35,105.0,3697,60000000.0,5.8
60000000,2003.0,2.35,89.0,1233,60000000.0,4.4
60000000,2008.0,1.85,91.0,13654,48000000.0,5.0
60000000,2016.0,2.35,99.0,20276,60000000.0,5.9
60000000,,1.78,22.0,2064,,7.3
60000000,2006.0,2.35,98.0,24664,50000000.0,4.4
60000000,1996.0,1.85,94.0,4530,60000000.0,5.4
60000000,1998.0,2.35,115.0,4713,60000000.0,6.5
60000000,2015.0,1.85,124.0,75793,60000000.0,6.6
60000000,1997.0,2.35,124.0,38227,60000000.0,6.3
60000000,2003.0,2.35,119.0,3637,60000000.0,6.3
60000000,1996.0,1.85,124.0,3653,60000000.0,6.1
60000000,2008.0,2.35,93.0,13403,60000000.0,6.1
60000000,2002.0,1.85,98.0,2018,60000000.0,5.3
60000000,2014.0,2.35,105.0,1411,60000000.0,6.2
60000000,1995.0,1.85,92.0,2318,60000000.0,5.4
60000000,2005.0,2.35,115.0,4305,45000000.0,5.0
60000000,1997.0,2.35,116.0,3090,75000000.0,6.3
60000000,2007.0,2.35,124.0,1640,61000000.0,7.2
60000000,1998.0,2.35,104.0,4294,48000000.0,6.1
60000000,2013.0,2.35,113.0,34738,60000000.0,6.7
60000000,2009.0,1.85,100.0,12258,60000000.0,4.9
60000000,2010.0,2.35,117.0,7053,80000000.0,6.6
60000000,2002.0,2.35,116.0,31224,60000000.0,6.4
60000000,2002.0,2.35,101.0,53024,60000000.0,6.2
60000000,2009.0,2.35,91.0,22668,70000000.0,6.1
60000000,2009.0,2.35,125.0,10623,60000000.0,6.2
60000000,2008.0,2.35,101.0,38809,60000000.0,6.0
60000000,2009.0,2.35,134.0,24458,60000000.0,7.4
60000000,2009.0,2.35,127.0,19776,,7.1
60000000,1999.0,1.85,94.0,2151,65000000.0,4.9
60000000,2006.0,2.35,107.0,1352,60000000.0,6.1
60000000,2012.0,2.35,111.0,17871,,6.8
60000000,2003.0,1.85,100.0,1395,60000000.0,6.3
60000000,1997.0,2.35,110.0,1976,40000000.0,5.7
60000000,1998.0,2.35,111.0,16536,60000000.0,6.1
60000000,1998.0,2.35,111.0,16537,60000000.0,6.1
60000000,2000.0,1.85,152.0,36897,60000000.0,7.9
60000000,2002.0,1.85,96.0,22889,60000000.0,5.9
60000000,2009.0,2.35,117.0,23745,60000000.0,6.7
60000000,2013.0,2.35,130.0,10247,60000000.0,6.0
60000000,2000.0,1.85,126.0,34774,60000000.0,6.7
60000000,2002.0,2.35,104.0,2109,60000000.0,6.1
60000000,2011.0,2.35,87.0,1417,60000000.0,5.7
60000000,2005.0,2.35,101.0,993,87000000.0,4.3
60000000,1997.0,2.35,130.0,2525,60000000.0,6.7
60000000,2003.0,1.66,85.0,11301,60000000.0,6.7
60000000,2005.0,2.35,103.0,1467,30000000.0,5.6
60000000,2006.0,2.35,121.0,22833,50000000.0,5.6
60000000,1999.0,1.85,122.0,15275,55000000.0,6.1
60000000,2008.0,2.35,103.0,20881,60000000.0,4.8
60000000,2001.0,2.35,131.0,3012,60000000.0,6.9
60000000,2008.0,2.35,106.0,5329,60000000.0,6.1
60000000,2000.0,2.35,91.0,1262,65000000.0,4.8
60000000,2006.0,2.35,140.0,12634,60000000.0,6.6
60000000,2014.0,2.35,118.0,22447,60000000.0,6.2
60000000,1998.0,2.35,114.0,2367,60000000.0,4.9
60000000,2008.0,1.85,90.0,1865,60000000.0,4.9
60000000,2005.0,2.35,132.0,12133,80000000.0,6.7
60000000,2015.0,2.35,107.0,42683,60000000.0,5.5
60000000,2007.0,2.35,156.0,26564,60000000.0,3.8
60000000,2003.0,2.35,127.0,12947,35000000.0,6.5
60000000,2016.0,2.35,119.0,1026,68005000.0,6.0
58000000,2016.0,2.35,108.0,18239,58000000.0,8.1
58000000,2014.0,2.35,133.0,16277,58800000.0,7.3
58000000,2015.0,2.35,103.0,5497,58000000.0,6.4
58000000,2015.0,2.35,103.0,5497,58000000.0,6.4
58000000,2012.0,2.35,125.0,4416,58000000.0,5.9
58000000,2005.0,1.85,95.0,2876,58000000.0,6.7
58000000,2013.0,2.35,125.0,5081,58000000.0,6.3
58000000,2000.0,1.85,90.0,6299,60000000.0,3.6
58000000,2008.0,1.85,114.0,589,58000000.0,6.0
58000000,2009.0,2.35,103.0,3150,58000000.0,4.7
57500000,2010.0,2.35,97.0,16098,60000000.0,5.9
57500000,2012.0,2.35,116.0,16484,70000000.0,5.6
57000000,1997.0,2.35,136.0,45271,57000000.0,7.5
57000000,2011.0,2.35,96.0,16121,57000000.0,4.3
57000000,1996.0,2.35,103.0,2710,57000000.0,6.4
57000000,2004.0,2.35,97.0,9814,58000000.0,6.3
57000000,2001.0,2.35,131.0,23325,57000000.0,5.9
56000000,,16.0,22.0,4115,,6.7
56000000,2005.0,2.35,95.0,16884,56000000.0,5.5
55000000,1994.0,2.35,142.0,15700,55000000.0,8.8
55000000,2007.0,1.85,92.0,2847,60000000.0,5.2
55000000,2005.0,2.35,118.0,13426,70000000.0,6.6
55000000,2006.0,2.35,117.0,11036,55000000.0,8.0
55000000,1995.0,1.78,84.0,26754,55000000.0,6.6
55000000,1978.0,2.35,188.0,12940,55000000.0,7.3
55000000,1996.0,1.85,95.0,3155,54000000.0,5.6
55000000,2013.0,2.35,134.0,16281,55000000.0,7.9
55000000,1997.0,1.85,92.0,4518,55000000.0,5.4
55000000,2003.0,2.35,74.0,5713,55000000.0,6.3
55000000,2014.0,2.35,132.0,37605,55000000.0,7.2
55000000,1995.0,1.85,100.0,2638,50000000.0,6.0
55000000,2010.0,2.35,101.0,39822,55000000.0,6.3
55000000,2002.0,2.35,105.0,7184,55000000.0,5.1
55000000,1995.0,2.35,123.0,30132,53000000.0,7.3
55000000,2005.0,2.35,98.0,2287,55000000.0,6.2
55000000,1994.0,2.35,128.0,3888,55000000.0,6.0
55000000,1998.0,2.35,114.0,13905,55000000.0,6.7
55000000,2014.0,2.35,95.0,3697,55000000.0,7.2
55000000,2003.0,2.35,111.0,3983,30000000.0,8.1
55000000,2011.0,1.85,94.0,2820,55000000.0,6.0
55000000,1999.0,1.37,85.0,22458,55000000.0,6.4
55000000,2004.0,2.35,137.0,1959,30000000.0,8.0
55000000,1989.0,2.35,97.0,14432,55000000.0,6.3
55000000,1992.0,1.85,104.0,25599,55000000.0,6.4
55000000,2000.0,2.35,110.0,939,55000000.0,6.6
55000000,1996.0,2.35,133.0,2916,55000000.0,6.4
55000000,2013.0,1.85,91.0,3104,55000000.0,5.9
55000000,1992.0,2.35,145.0,1543,50000000.0,6.4
55000000,2008.0,2.35,104.0,7247,55000000.0,6.6
55000000,2004.0,2.35,143.0,20660,70000000.0,7.4
55000000,2014.0,1.85,119.0,6089,50000000.0,6.4
55000000,1996.0,2.35,135.0,164,55000000.0,6.3
55000000,1998.0,2.35,122.0,24270,55000000.0,7.3
55000000,2010.0,2.35,119.0,4315,55000000.0,6.4
55000000,1996.0,2.35,110.0,1752,55000000.0,6.8
55000000,2008.0,2.35,141.0,12840,55000000.0,7.8
55000000,2012.0,2.35,102.0,2488,68000000.0,5.7
55000000,2012.0,2.35,102.0,2486,68000000.0,5.7
55000000,2003.0,1.85,94.0,2248,55000000.0,6.0
55000000,1999.0,2.35,126.0,13406,55000000.0,6.5
55000000,2003.0,2.35,118.0,14036,55000000.0,5.8
55000000,2008.0,2.35,99.0,10026,55000000.0,5.8
55000000,2005.0,2.35,93.0,10185,62000000.0,5.5
55000000,1996.0,1.85,107.0,31014,50000000.0,5.6
55000000,1996.0,2.35,116.0,24618,55000000.0,5.8
55000000,2007.0,1.85,114.0,16899,55000000.0,6.9
55000000,2009.0,2.35,107.0,3742,55000000.0,5.6
55000000,2003.0,2.35,280.0,1671,56000000.0,6.3
55000000,1997.0,2.35,100.0,3952,71000000.0,4.7
55000000,2012.0,1.85,92.0,25418,55000000.0,5.7
55000000,2006.0,1.85,128.0,27614,55000000.0,6.2
55000000,2004.0,1.85,95.0,2260,57000000.0,4.2
55000000,2004.0,2.35,133.0,405,47000000.0,7.7
55000000,2002.0,2.35,96.0,15803,55000000.0,5.3
54000000,1980.0,2.35,116.0,2908,54000000.0,6.8
54000000,2006.0,1.85,110.0,847,54000000.0,5.6
54000000,2008.0,2.35,123.0,14727,55000000.0,7.7
54000000,1990.0,1.85,170.0,16949,54000000.0,7.6
54000000,2005.0,1.85,123.0,12700,57000000.0,6.4
54000000,2003.0,2.35,121.0,286,54000000.0,2.4
53012938,2000.0,2.35,99.0,26527,46000000.0,5.9
53000000,2005.0,2.35,107.0,2297,50000000.0,5.1
53000000,2009.0,2.35,118.0,22517,50000000.0,7.4
53000000,1997.0,2.35,94.0,6017,50000000.0,7.1
53000000,2001.0,2.35,127.0,2601,52500000.0,7.6
53000000,2001.0,2.35,89.0,13390,53000000.0,5.5
53000000,2006.0,2.35,135.0,24468,90000000.0,7.1
53000000,2007.0,2.35,189.0,22186,53000000.0,7.6
53000000,1998.0,1.85,172.0,2397,55000000.0,5.9
52500000,2012.0,1.85,157.0,2759,40000000.0,7.4
52000000,2002.0,1.85,141.0,48153,52000000.0,8.0
52000000,2008.0,2.35,108.0,26002,52000000.0,6.3
52000000,2006.0,1.85,106.0,8315,52000000.0,5.8
52000000,2010.0,1.85,125.0,45696,52000000.0,5.7
52000000,1995.0,2.35,178.0,24183,52000000.0,8.2
52000000,2011.0,2.35,118.0,28045,52000000.0,6.4
52000000,1998.0,2.35,215.0,1937,52000000.0,7.6
52000000,2010.0,2.35,92.0,488,52000000.0,6.5
52000000,2003.0,2.35,104.0,2422,52000000.0,5.5
51000000,2000.0,1.85,116.0,1711,51000000.0,6.5
51000000,2006.0,1.85,93.0,5468,,4.9
50200000,2011.0,1.85,106.0,14607,50200000.0,7.1
50000000,2009.0,2.35,130.0,64040,50000000.0,4.6
50000000,2001.0,1.85,90.0,275,60000000.0,7.9
50000000,2012.0,1.85,112.0,21773,50000000.0,7.0
50000000,2014.0,2.35,112.0,19428,50000000.0,7.1
50000000,1991.0,1.85,155.0,38518,48000000.0,6.9
50000000,1996.0,1.85,139.0,12182,50000000.0,7.3
50000000,2015.0,1.85,96.0,10886,50000000.0,6.1
50000000,1997.0,1.85,139.0,1474,50000000.0,7.7
50000000,1998.0,2.35,115.0,74382,50000000.0,6.7
50000000,2014.0,2.39,125.0,62837,50000000.0,6.0
50000000,2013.0,2.35,143.0,28176,50000000.0,6.3
50000000,2011.0,2.35,112.0,3388,50000000.0,7.1
50000000,2002.0,1.85,96.0,26826,50000000.0,5.8
50000000,2016.0,2.35,107.0,14569,50000000.0,6.6
50000000,2000.0,1.85,131.0,10003,52000000.0,7.3
50000000,2003.0,1.85,116.0,14087,50000000.0,6.4
50000000,1994.0,1.85,123.0,25697,60000000.0,7.6
50000000,2008.0,2.35,104.0,29505,70000000.0,6.8
50000000,2014.0,2.35,106.0,16967,50000000.0,7.0
50000000,1998.0,2.35,124.0,9988,50000000.0,6.7
50000000,2006.0,2.35,95.0,37967,50000000.0,5.6
50000000,2006.0,2.35,129.0,19148,45000000.0,7.6
50000000,2011.0,2.39,118.0,57426,50000000.0,7.4
50000000,1999.0,2.35,90.0,3148,50000000.0,7.1
50000000,2009.0,2.35,121.0,13421,50000000.0,6.2
50000000,2005.0,1.85,128.0,10163,,5.4
50000000,2011.0,1.85,124.0,36873,,7.1
50000000,2011.0,1.85,133.0,53094,50000000.0,7.6
50000000,2004.0,1.85,80.0,13430,35000000.0,5.0
50000000,2004.0,2.35,99.0,6729,60000000.0,5.2
50000000,2005.0,2.35,132.0,22417,54000000.0,8.2
50000000,1995.0,1.85,127.0,30383,50000000.0,6.6
50000000,2009.0,2.35,98.0,14007,65000000.0,5.7
50000000,2005.0,1.85,101.0,2177,50000000.0,4.7
50000000,2003.0,2.35,114.0,428,50000000.0,6.2
50000000,2006.0,1.85,78.0,11124,50000000.0,6.6
50000000,2012.0,1.85,113.0,8398,50000000.0,6.7
50000000,2013.0,2.35,98.0,11946,50000000.0,6.1
50000000,2011.0,1.85,109.0,15608,60000000.0,6.1
50000000,2001.0,2.35,113.0,3341,50000000.0,6.3
50000000,2002.0,1.85,124.0,2583,50000000.0,6.7
50000000,2004.0,2.35,98.0,16791,45000000.0,6.2
50000000,2014.0,2.35,95.0,19513,50000000.0,7.3
50000000,1997.0,2.35,121.0,19139,50000000.0,6.7
50000000,2006.0,2.35,105.0,101383,50000000.0,5.8
50000000,1997.0,2.35,129.0,1397,50000000.0,7.8
50000000,1997.0,2.35,125.0,15569,50000000.0,5.8
50000000,2014.0,1.85,89.0,1367,50000000.0,5.8
50000000,2014.0,2.35,141.0,30183,50000000.0,7.4
50000000,2006.0,2.35,132.0,1933,50000000.0,6.6
50000000,2000.0,1.85,118.0,24024,50000000.0,6.5
50000000,1998.0,2.35,140.0,20152,50000000.0,7.3
50000000,1994.0,1.85,104.0,1093,55000000.0,5.5
50000000,1990.0,1.85,106.0,19610,50000000.0,6.3
50000000,1997.0,2.35,124.0,1289,50000000.0,5.9
50000000,2003.0,2.35,114.0,19739,50000000.0,6.5
50000000,2004.0,2.35,108.0,15634,40000000.0,5.9
50000000,2000.0,2.35,119.0,29461,50000000.0,6.6
50000000,2005.0,1.85,93.0,14899,50000000.0,3.5
50000000,1994.0,2.35,101.0,1860,50000000.0,4.4
50000000,2009.0,2.35,99.0,701,40000000.0,6.4
50000000,2004.0,1.85,119.0,2052,50000000.0,6.0
50000000,1999.0,2.35,137.0,25469,50000000.0,6.5
50000000,2010.0,2.35,87.0,20061,50000000.0,4.2
50000000,1996.0,1.85,117.0,3016,40000000.0,4.3
50000000,2010.0,2.35,129.0,14344,50000000.0,6.5
50000000,2002.0,1.85,115.0,34606,50000000.0,6.1
50000000,2002.0,1.85,115.0,34605,50000000.0,6.1
50000000,1995.0,1.85,132.0,58528,50000000.0,6.3
50000000,2016.0,2.35,102.0,24107,50000000.0,4.8
50000000,2007.0,2.35,131.0,1344,50000000.0,6.2
50000000,1999.0,1.85,95.0,14706,50000000.0,5.9
50000000,2013.0,2.35,125.0,1300,40000000.0,5.9
50000000,2006.0,1.85,110.0,1173,12215500000.0,7.0
50000000,2003.0,2.35,98.0,3357,50000000.0,6.5
50000000,2015.0,2.35,114.0,16992,50000000.0,6.6
50000000,2002.0,2.35,110.0,18635,50000000.0,6.4
50000000,2009.0,2.35,118.0,7654,50000000.0,6.5
50000000,1996.0,2.35,101.0,15935,50000000.0,5.7
50000000,2004.0,2.35,119.0,15757,50000000.0,7.3
50000000,2011.0,2.35,102.0,45202,49900000.0,5.6
50000000,2011.0,2.35,84.0,8018,55000000.0,6.0
50000000,2016.0,1.85,139.0,12786,50000000.0,6.7
50000000,2009.0,1.85,95.0,29926,50000000.0,5.8
50000000,2003.0,2.35,130.0,32637,50000000.0,7.5
50000000,2013.0,2.35,124.0,3580,60000000.0,6.2
50000000,2005.0,2.35,110.0,25049,50000000.0,5.8
50000000,2007.0,1.85,96.0,17211,25000000.0,7.7
50000000,1994.0,1.85,99.0,2949,50000000.0,5.9
50000000,1999.0,2.35,158.0,144,390000000.0,6.4
50000000,2010.0,2.35,108.0,10191,22000000.0,6.8
50000000,2011.0,1.85,104.0,16481,50000000.0,5.5
50000000,1997.0,2.35,115.0,2606,50000000.0,6.2
50000000,1995.0,2.35,135.0,15820,50000000.0,5.1
50000000,2005.0,2.35,127.0,5702,50000000.0,6.0
50000000,1995.0,1.85,107.0,5461,50000000.0,5.1
50000000,2009.0,2.35,96.0,1385,18000000.0,3.7
50000000,2002.0,1.85,109.0,52885,55000000.0,6.4
50000000,2004.0,2.35,88.0,11972,50000000.0,4.9
50000000,2000.0,1.85,87.0,3954,50000000.0,5.6
50000000,2015.0,2.35,137.0,27666,50000000.0,6.4
49000000,2001.0,2.35,85.0,32831,49000000.0,5.9
49000000,2015.0,2.35,120.0,23051,49000000.0,6.9
49000000,1990.0,2.35,104.0,2795,40000000.0,6.3
49000000,2012.0,2.35,129.0,2035,,6.6
48000000,1989.0,2.35,127.0,12884,48000000.0,8.3
48000000,2000.0,1.85,190.0,1418,48000000.0,7.6
48000000,2002.0,2.35,112.0,18141,48000000.0,6.8
48000000,2014.0,2.35,115.0,16967,48000000.0,6.0
48000000,1999.0,2.35,113.0,4660,48000000.0,6.8
48000000,1999.0,2.35,118.0,29748,48000000.0,6.7
48000000,1999.0,2.35,114.0,3743,48000000.0,7.1
